Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
以色列	ISR	国际旅游，入境人数	ST.INT.ARVL																																				2215000	2100000	2010000	1942000	2312000	2417000	1196000	861900	1063000	1505600	1903000	1825000	2067000	2572000	2321000	2803000	2820000	2886000	2962000	2927000	2799000	2900000	3613000		
意大利	ITA	国际旅游，入境人数	ST.INT.ARVL																																				31052000	32943000	34692000	34933000	36516000	41181000	39563000	39799000	39604000	37071000	36513000	41058000	43654000	42734000	43239000	43626000	46119000	46360000	47704000	48576000	50732000	52372000	58253000		
牙买加	JAM	国际旅游，入境人数	ST.INT.ARVL																																				1147000	1162000	1192000	1225000	1248000	1323000	1277000	1266000	1350000	1415000	1479000	1679000	1701000	1767000	1831000	1922000	1952000	1986000	2008400	2080000	2123000	2182000	2353000		
约旦	JOR	国际旅游，入境人数	ST.INT.ARVL																																				1075000	1106000	1132000	1772000	1790000	1580000	1672000	2384000	2353000	2853000	2987000	3225000	3431000	3729000	3789000	4207000	3960000	4162000	3945000	3990000	3761000	3567000	3843500		
日本	JPN	国际旅游，入境人数	ST.INT.ARVL																																				3345000	3837000	4218000	4106000	4438000	4757000	4772000	5239000	5212000	6138000	6728000	7334000	8347000	8351000	6790000	8611000	6219000	8358000	10364000	13413000	19737000	24040000	28691000		
哈萨克斯坦	KAZ	国际旅游，入境人数	ST.INT.ARVL																																					202000	284000	257000	394000	1683000	2693000	3678000	3237000	4291000	4365000	4707000	5311000	4117000	3774000	4097000	5685000	6163000	6841000	6333000	6430000	6509000	7701000		
肯尼亚	KEN	国际旅游，入境人数	ST.INT.ARVL																																				918000	947000	928000	792000	862000	899000	841000	838000	927000	1199000	1399000	1464000	1686000	1141000	1392000	1470000	1750000	1619000	1434000	1261000	1114000	1268000	1364000		
吉尔吉斯斯坦	KGZ	国际旅游，入境人数	ST.INT.ARVL																																				36000	42000	87000	59000	48000	59000	99000	140000	342000	398000	319000	766000	1656000	2379000	2451000	1224000	3025000	3393000	4134000	3791000	4000000	3853000	4568000		
柬埔寨	KHM	国际旅游，入境人数	ST.INT.ARVL																																				220000	260000	219000	287000	368000	466000	605000	787000	701000	1055000	1422000	1700000	2015000	2125000	2162000	2508000	2882000	3584000	4210000	4503000	4775000	5012000	5602000		
基里巴斯	KIR	国际旅游，入境人数	ST.INT.ARVL																																				3900	4200	5100	5700	5100	4800	4600	4900	4900	3400	4100	4400	4700	3900	3900	4700	5300	4900	5900	5000	3900	5700	5800		
圣基茨和尼维斯	KNA	国际旅游，入境人数	ST.INT.ARVL																																				79000	84000	88000	93000	84000	73000	71000	69000	91000	118000	141000	139000	123000	128000	83000	98000	104000	104000	107000	113000	122000				
大韩民国	KOR	国际旅游，入境人数	ST.INT.ARVL																																				3753000	3684000	3908000	4250000	4660000	5322000	5147000	5347000	4753000	5818000	6023000	6155000	6448000	6891000	7818000	8798000	9795000	11140000	12176000	14202000	13232000	17242000	13336000		
科威特	KWT	国际旅游，入境人数	ST.INT.ARVL																																				72000	76000	79000	77000	84000	78000	73000	96000	94000	91000	104000	185000	293000	259000	297000	207000	269000	300000	307000						
拉丁美洲与加勒比海地区（不包括高收入）	LAC	国际旅游，入境人数	ST.INT.ARVL																																				34945000	37012000	36262000	39272000	39801000	42672000	41138000	40188000	40913000	46014000	50188000	51820000	53923000	56136000	54384000	56678000	59395000	61489000	63036400	71304100	76363000	82334300	90021000		
老挝	LAO	国际旅游，入境人数	ST.INT.ARVL																																				60000	93000	193000	200000	259000	191000	173000	215000	196000	407000	672000	842000	1142000	1295000	1239000	1670000	1894000	2291000	2700000	3164000	3543000	3315000	3257000		
黎巴嫩	LBN	国际旅游，入境人数	ST.INT.ARVL																																				450000	424000	558000	631000	673000	742000	837000	956000	1016000	1278000	1140000	1063000	1017000	1333000	1844000	2168000	1655000	1366000	1274000	1355000	1518000	1688000	1857000		
利比里亚	LBR	国际旅游，入境人数	ST.INT.ARVL																																																												
利比亚	LBY	国际旅游，入境人数	ST.INT.ARVL																																													43000	81000	42000	38000	34000											
圣卢西亚	LCA	国际旅游，入境人数	ST.INT.ARVL																																				231000	236000	248000	252000	264000	270000	250000	253000	277000	298000	318000	303000	287000	296000	278000	306000	312000	307000	319000	338000	345000	348000	386000		
拉丁美洲与加勒比海地区	LCN	国际旅游，入境人数	ST.INT.ARVL																																				47000373.6	48999474.56	49034476.33	52244638.45	52365644.56	55645810.22	54161735.27	51665609.21	53098681.58	59365998.09	64117238.04	66246345.56	68956482.43	71898631.01	69282498.89	72043638.34	75854830.81	78546666.75	80267053.63	89142601.86	96162856.4	103595962	112443195.8		
最不发达国家：联合国分类	LDC	国际旅游，入境人数	ST.INT.ARVL																																				4354104.697	5483446.166	5867653.197	5965710.95	6111187.224	6213574.471	6509746.682	7236697.886	7515002.268	9177257.936	11102328.34	13385506.77	15446805.13	16667274.17	16686649.37	18551485.52	20628391.01	22986190.54	25908714.51	28687442.25	30248244.06	29344057.73	31310476.45		
低收入国家	LIC	国际旅游，入境人数	ST.INT.ARVL																																				4054452.803	4534261.078	4767931.436	5231311.637	5330984.587	6230813.49	6363213.594	7308580.525	7686206.434	9467062.938	10134512.08	12663120.56	13578610.55	15821955.36	16730172.63	20060801.54	17442789.57								
列支敦士登	LIE	国际旅游，入境人数	ST.INT.ARVL																																				59000	56000	57000	59000	60000	61600	56500	48700	49000	48500	49800	54900	58300	58500	52300	49800	53300	53600	52400	53700	48600	60000	69000		
斯里兰卡	LKA	国际旅游，入境人数	ST.INT.ARVL																																				403000	302000	366000	381000	436000	400000	337000	393000	501000	566000	549000	560000	494000	438000	448000	654000	856000	1006000	1275000	1527000	1798000	2051000	2116400		
中低等收入国家	LMC	国际旅游，入境人数	ST.INT.ARVL																																				30105407.45	33402414.63	39333467.04	38235825.44	39327575.01	43724823.97	46436718.33	48638324.61	52122555.02	63023267.4	69306054.2	75858104.73	88671500.55	95201464.01	91243352.07	98824025.63	97607591.76	105541203.8	112043202.9	109787889.3	112689614.3	115140200.4	132932924.2		
中低收入国家	LMY	国际旅游，入境人数	ST.INT.ARVL																																				141955983.2	157499694.9	166235635	170016745.4	178559236	201220080.8	210723323.6	225019262.9	223733798.6	264937578.6	286031582.8	305956467.6	342912759.7	360526862.7	349746557	378394393.5	393338489.1	424055895.3	444115596.8	455227852.1	468197352.3	476468282	521304691.6		
莱索托	LSO	国际旅游，入境人数	ST.INT.ARVL																																				209000	312000	313000	290000	308000	302000	295000	287000	329000	304000	304000	357000	300000	293000	344000	426000	398000	423000	433000	1079000	1082000	1196000	1137000		
後期人口紅利	LTE	国际旅游，入境人数	ST.INT.ARVL																																				107427508.7	116682480	120626518.4	123285420.7	133339025.7	147145622	151436302.4	157490721.4	152617725.7	176778195.1	187211987.4	200079537.2	216727957.9	218878302.7	211772012	225235424.7	241334786.5	257857110.4	271056349.5	276843451.8	288438798.6	295984545.8	315331263.4		
立陶宛	LTU	国际旅游，入境人数	ST.INT.ARVL																																				650000	832000	1012000	1416000	1422000	1083000	1271000	1428000	1491000	1800000	2000000	2180000	1486000	1611000	1341000	1507000	1775000	1900000	2012000	2063000	2071000	2296000	2523000		
卢森堡	LUX	国际旅游，入境人数	ST.INT.ARVL																																				768000	724000	778000	789000	863000	852000	836000	885000	867000	878000	913000	908000	914000	877000	847000	805000	874000	950000	945000	1038000	1090000	1054000	1046000		
拉脱维亚	LVA	国际旅游，入境人数	ST.INT.ARVL																																				539000	565000	635000	576000	544000	509000	591000	848000	971000	1079000	1116000	1535000	1653000	1684000	1323000	1373000	1493000	1435000	1536000	1843000	2024000	1793000	1949000		
中国澳门特别行政区	MAC	国际旅游，入境人数	ST.INT.ARVL																																				4202000	4690000	3836000	4517000	5050000	5197000	5842000	6565000	6309000	8324000	9014000	10683000	12945000	10610000	10402000	11926000	12925000	13577000	14268000	14566000	14308000	15703600	17255000		
圣马丁（法属）	MAF	国际旅游，入境人数	ST.INT.ARVL																																																												
摩洛哥	MAR	国际旅游，入境人数	ST.INT.ARVL																																				2602000	2693000	3072000	3095000	3817000	4278000	4380000	4453000	4761000	5477000	5843000	6558000	7408000	7879000	8341000	9288000	9342000	9375000	10046000	10283000	10177000	10332000	11349000		
摩纳哥	MCO	国际旅游，入境人数	ST.INT.ARVL																																				233000	226000	259000	278000	278000	300000	270000	263000	235000	250000	286000	313000	328000	324000	265000	279000	295000	292000	328000	329000	331000	336000	355000		
摩尔多瓦	MDA	国际旅游，入境人数	ST.INT.ARVL																																													69000	67000	63000	70000	73000	60000	64000	75000	89000	95600	93900	94400	121000	145000		
马达加斯加	MDG	国际旅游，入境人数	ST.INT.ARVL																																				75000	83000	101000	121000	138000	160000	170000	62000	139000	229000	277000	312000	344000	375000	163000	196000	225000	256000	196000	222000	244000	293000	255000		
马尔代夫	MDV	国际旅游，入境人数	ST.INT.ARVL																																				315000	339000	366000	396000	430000	467000	461000	485000	564000	617000	395000	602000	676000	683000	656000	792000	931000	958000	1125000	1205000	1234000	1286000	1390000		
中东与北非地区	MEA	国际旅游，入境人数	ST.INT.ARVL																																				24178776.49	24838167.39	26797079.28	29335310.24	33648873.81	37374434.03	37111513.3	41048669.09	42904448	50985788.67	53990773.7	59881886.1	67057747.27	77060749.53	75990781.82	87833704.9	75204053.09	83481755.63	84470278.15	89847051.45	85021471.02	82579315.96	89185094.65		
墨西哥	MEX	国际旅游，入境人数	ST.INT.ARVL																																				20241000	21395000	19351000	19392000	19043000	20641000	19810000	19667000	18665000	20618000	21915000	21353000	21606000	22931000	22346000	23290000	23403000	23403000	24151000	29346000	32093000	35079000	39291000		
马绍尔群岛	MHL	国际旅游，入境人数	ST.INT.ARVL																																				5500	6200	6400	6400	4600	5200	5400	6000	7200	9000	9200	5800	7200	6000	5400	4600	4600	4600		4900	6300	5400	6000		
中等收入国家	MIC	国际旅游，入境人数	ST.INT.ARVL																																				136463673	151378586.8	159788648.6	163151824.5	171474354.8	193065088.4	202309886.1	215615916.5	214043622.8	253166166.7	273392943.1	290956967.5	326626608.3	342082921.4	330650020.5	356024896	373085338.2	402169350.9	421404103.6	432015411.5	445355038.5	452807547.6	495763064.3		
北马其顿	MKD	国际旅游，入境人数	ST.INT.ARVL																																				147000	136000	121000	157000	181000	224000	99000	123000	158000	165000	197000	202000	230000	255000	259000	262000	327000	351000	400000	425000	486000	510000	631000		
马里	MLI	国际旅游，入境人数	ST.INT.ARVL																																				42000	98000	75000	83000	82000	86000	89000	96000	110000	113000	143000	153000	164000	190000	160000	169000	160000	134000	142000	168000	159300	173200	193300		
马耳他	MLT	国际旅游，入境人数	ST.INT.ARVL																																				1116000	1054000	1111000	1182000	1214000	1216000	1180000	1134000	1127000	1156000	1171000	1124000	1244000	1291000	1182000	1339000	1415000	1443000	1582000	1690000	1783000	1966000	2274000		
缅甸	MMR	国际旅游，入境人数	ST.INT.ARVL																																				194000	490000	491000	478000	435000	416000	475000	487000	597000	657000	660000	630000	716000	731000	763000	792000	816000	1059000	2044000	3081000	4681000	2907000	3443000		
中东与北非地区（不包括高收入）	MNA	国际旅游，入境人数	ST.INT.ARVL																																				13830125.65	14612824.19	15919073.53	17429068.82	20133615.16	22301492.63	22128256.87	24086221.5	25506081.4	31263864.53	33277211.57	37309619.77	40142268.87	44695909.45	47445893.8	55256542.45	44708140.66	48520543.14	48154054.63	48665694.41	44464421.8	40435194.6	47735563.54		
黑山	MNE	国际旅游，入境人数	ST.INT.ARVL																																											136000	142000	188000	272000	378000	984000	1031000	1044000	1088000	1201000	1264000	1324000	1350000	1560000	1662000	1877000		
蒙古	MNG	国际旅游，入境人数	ST.INT.ARVL																																				108000	71000	82000	165000	155000	154000	187000	229000	201000	301000	339000	404000	452000	446000	412000	456000	460000	476000	418000	393000	386000	404000	469000		
北马里亚纳群岛	MNP	国际旅游，入境人数	ST.INT.ARVL																																				669000	728000	685000	481000	493000	517000	438000	466000	452000	525000	498000	429000	385000	388000	345000	375000	336000	399000	436000	455000	475100	526000	656000		
莫桑比克	MOZ	国际旅游，入境人数	ST.INT.ARVL																																										323000	541000	441000	470000	578000	664000	771000	1193000	1461000	1718000	1902000	2113000	1886000	1661000	1552000	1639000	1447000		
毛里塔尼亚	MRT	国际旅游，入境人数	ST.INT.ARVL																																								24000	30000																			
毛里求斯	MUS	国际旅游，入境人数	ST.INT.ARVL																																				422000	487000	536000	558000	578000	656000	660000	682000	702000	719000	761000	788000	907000	930000	871000	935000	965000	965000	993000	1038000	1151000	1275000	1342000		
马拉维	MWI	国际旅游，入境人数	ST.INT.ARVL																																				192000	194000	207000	220000	254000	228000	266000	383000	424000	427000	438000	638000	735000	742000	755000	746000	767000	770000	795000	819000	805000	849000	837000		
马来西亚	MYS	国际旅游，入境人数	ST.INT.ARVL																																				7469000	7138000	6211000	5551000	7931000	10222000	12775000	13292000	10577000	15703000	16431000	17547000	20973000	22052000	23646000	24577000	24714000	25033000	25715000	27437000	25721000	26757000	25948000		
北美	NAC	国际旅游，入境人数	ST.INT.ARVL																																				60637000	64165000	65816000	65617000	68275000	71197000	66884000	63922000	59009000	65503000	68247000	69541000	74376000	75413000	71076000	76461000	79071000	83233000	86290000	91783000	95965000	96622000	98009000		
纳米比亚	NAM	国际旅游，入境人数	ST.INT.ARVL																																				272000	461000	502000	614000	635000	656000	670000	757000	695000	716000	778000	833000	929000	931000	980000	984000	1027000	1079000	1176000	1320000	1388000	1469000	1499000		
新喀里多尼亚	NCL	国际旅游，入境人数	ST.INT.ARVL																																				86000	91000	105000	104000	100000	110000	101000	104000	102000	100000	101000	100000	103000	104000	99000	99000	112000	112000	108000	107000	114000	116000	121000		
尼日尔	NER	国际旅游，入境人数	ST.INT.ARVL																																				35000	68000	68000	41000	39000	50000	52000	39000	55000	57000	58000	60000	48000	73000	66000	74000	82000	94000	123000	135000	135000	152000	164000		
尼日利亚	NGA	国际旅游，入境人数	ST.INT.ARVL																																				656000	822000	611000	739000	776000	813000	850000	887000	924000	962000	1010000	1111000	1212000	1313000	1414000	1555000	715000	486000	600000		1255000	1889000			
尼加拉瓜	NIC	国际旅游，入境人数	ST.INT.ARVL																																				281000	303000	358000	406000	468000	486000	483000	472000	526000	615000	712000	749000	800000	858000	932000	1011000	1060000	1180000	1229000	1330000	1386000	1504000	1787000		
荷兰	NLD	国际旅游，入境人数	ST.INT.ARVL																																				6574000	6580000	7841000	9312000	9874000	10003000	9500000	9595000	9181000	9646000	10012000	10739000	11008000	10104000	9921000	10883000	11300000	11680000	12783000	13925000	15007000	15828000	17924000		
挪威	NOR	国际旅游，入境人数	ST.INT.ARVL																																				2880000	2746000	2702000	3256000	3223000	3104000	3073000	3111000	3269000	3628000	3824000	4070000	4377000	4347000	4346000	4767000	4963000	4538000	4778000	4855000	5361000	5960000	6252000		
尼泊尔	NPL	国际旅游，入境人数	ST.INT.ARVL																																				363000	394000	422000	464000	492000	464000	361000	275000	338000	385000	375000	384000	527000	500000	510000	603000	736000	803000	798000	790000	539000	753000	940000		
瑙魯	NRU	国际旅游，入境人数	ST.INT.ARVL																																																												
新西兰	NZL	国际旅游，入境人数	ST.INT.ARVL																																							1475000	1596000	1780000	1900000	2026000	2086000	2325000	2353000	2390000	2434000	2371000	2373000	2435000	2511000	2473000	2629000	2772000	3039000	3370000	3555000		
经合组织成员	OED	国际旅游，入境人数	ST.INT.ARVL																																				358594011.5	373195012.8	390801343.9	403543731.6	415173735.3	440251430.7	429377297.3	433286526.3	427115685.5	450872414.7	478205000	498831000	523153000	523968000	501640000	521680000	545475000	563725000	592155300	630272600	664177000	687370000	738749000		
阿曼	OMN	国际旅游，入境人数	ST.INT.ARVL																																				279000	349000	376000	424000	503000	571000	829000	817000	1039000	1195000	891000	1066000	1223000	1373000	1521000	1441000	1018000	1241000	1392000	1611000	1909000	2335000	2372000		
其他小国	OSS	国际旅游，入境人数	ST.INT.ARVL																																				9884342.711	9982779.647	11171054.08	12231887.84	13336227.21	15071837.37	15839887.16	16487307.76	16977140.81	18795696.34	20484804.71	22155675.24	24313799.44	26603751.79	26218896.9	31059170.39	26798179.32	29433781.82	31833474.03	35374631.29	35062681.97	38021581.04	40829735.23		
巴基斯坦	PAK	国际旅游，入境人数	ST.INT.ARVL																																				378000	369000	375000	429000	432000	557000	500000	498000	501000	648000	798000	898000	840000	823000	855000	907000	1161000	966000							
巴拿马	PAN	国际旅游，入境人数	ST.INT.ARVL																																				345000	362000	421000	431000	457000	484000	519000	534000	566000	621000	702000	843000	1103000	1247000	1200000	1324000	1473000	1606000	1658000	1745000	2110000	1921000	1843000		
秘鲁	PER	国际旅游，入境人数	ST.INT.ARVL																																				479000	584000	649000	726000	694000	800000	901000	1064000	1136000	1350000	1571000	1721000	1916000	2058000	2140000	2299000	2598000	2846000	3164000	3215000	3456000	3744000	4032000		
菲律宾	PHL	国际旅游，入境人数	ST.INT.ARVL																																				1760000	2049000	2223000	2149000	2171000	1992000	1797000	1933000	1907000	2291000	2623000	2843000	3092000	3139000	3017000	3520000	3917000	4273000	4681000	4833000	5361000	5967000	6621000		
帕劳	PLW	国际旅游，入境人数	ST.INT.ARVL																																				53000	69000	74000	64000	55000	58000	54000	59000	63000	89000	81000	82000	88000	81000	71000	85000	111000	120000	108000	140000	162000	138000	123000		
巴布亚新几内亚	PNG	国际旅游，入境人数	ST.INT.ARVL																																				42000	61000	66000	67000	67000	58000	54000	54000	56000	59000	69000	78000	104000	114000	121000	140000	158000	168000	174000	182000	185000	179000			
波兰	POL	国际旅游，入境人数	ST.INT.ARVL																																				19215000	19410000	19520000	18780000	17950000	17400000	15000000	13980000	13720000	14290000	15200000	15670000	14975000	12960000	11890000	12470000	13350000	14840000	15800000	16000000	16728000	17471000	18258000		
預人口紅利	PRE	国际旅游，入境人数	ST.INT.ARVL																																				4803444.886	5577495.53	5450481.611	5502743.878	5625668.817	5842226.439	6087070.349	6713420.354	6894273.082	8163068.002	9664266.97	11072622.08	12408590.63	12836778.57	13679789.93	15187202.11	15988129.04	15992566	16142881.84	16076385.9	17126372.45	18861515.73	19761647.64		
波多黎各	PRI	国际旅游，入境人数	ST.INT.ARVL																																				3131000	3065000	3242000	3396000	3024000	3341000	3551000	3087000	3238000	3541000	3686000	3722000	3687000	3716000	3183000	3186000	3048000	3069000	3172000	3246000	3542000	3736000	3797000		
朝鲜民主主义人民共和国	PRK	国际旅游，入境人数	ST.INT.ARVL																																																												
葡萄牙	PRT	国际旅游，入境人数	ST.INT.ARVL																																				4572000	4567000	4798000	5539000	5379000	5599000	5392000	5560000	5383000	5654000	5769000	6349000	6788000	6962000	6439000	6756000	7264000	7503000	9177000	10497000	11723000	13359000	15432000		
巴拉圭	PRY	国际旅游，入境人数	ST.INT.ARVL																																				438000	426000	395000	350000	269000	289000	279000	250000	268000	309000	341000	388000	416000	428000	439000	465000	524000	579000	610000	649000	1215000	1308000	1584000		
约旦河西岸和加沙	PSE	国际旅游，入境人数	ST.INT.ARVL																																					220000	210000	200000	300000	310000	43000	33000	37000	56000	88000	123000	264000	387000	396000	522000	449000	490000	545000	556000	432000	400000	503000		
太平洋岛国	PSS	国际旅游，入境人数	ST.INT.ARVL																																				544155.6597	587557.7026	613460.4652	627103.905	668065.9063	572454.1063	609766.0283	672527.1143	717544.7592	835377.6029	878773.8421	893942.4349	923978.2578	982543.0897	962452.2383	1064312.855	1121471.327	1140557.636	1124520.436	1184836.448	1259767.61	1290302.561	1360729.434		
人口紅利之後	PST	国际旅游，入境人数	ST.INT.ARVL																																				329188823.4	342980932.6	365920109.2	378040977.9	390902896.5	417740688.9	414345739.8	421881407.1	416388107.6	445265030.7	470242000	495914000	521320000	519256500	494445000	518743300	542860000	569186900	598775800	619423900	647527600	686263000	731127200		
法属波利尼西亚	PYF	国际旅游，入境人数	ST.INT.ARVL																																				172000	164000	180000	189000	211000	252000	228000	189000	213000	212000	208000	222000	218000	196000	160000	154000	163000	169000	164000	181000	184000	192000	199000		
卡塔尔	QAT	国际旅游，入境人数	ST.INT.ARVL																																				309000	327000	333000	320000	357000	378000	376000	587000	557000	732000	913000	946000	964000	1405000	1481600	1699500	2056700	2323500	2611900	2839200	2941100	2938200	2256500		
罗马尼亚	ROU	国际旅游，入境人数	ST.INT.ARVL																																				5445000	5205000	5149000	4831000	5224000	5264000	4938000	4794000	5595000	6600000	5839000	6037000	7722000	8862000	7575000	7498000	7611000	7937000	8019000	8442000	9331000	10223000	10926000		
俄罗斯联邦	RUS	国际旅游，入境人数	ST.INT.ARVL																																				10290000	16208000	17463000	16188000	18820000	21169000	21595000	23309000	22521000	22064000	22201000	22486000	22909000	23676000	21339000	22281000	24932000	28177000	30792000	32421000	33729000	24571000	24390000		
卢旺达	RWA	国际旅游，入境人数	ST.INT.ARVL																																									104000	113000					494000	566000	507000	502000	504000	688000	815000	864000	926000	987000	932000			
南亚	SAS	国际旅游，入境人数	ST.INT.ARVL																																				3809176.53	3930661.566	4161829.071	4280668.704	4529947.045	4826435.65	4486399.645	4321774.194	4966540.252	6057158.426	6366874.046	7232429.49	8067461.057	8365577.602	8065426.131	9234490.674	10392363.13	10725073.4	11682769.25	18915333.11	19195192.47	21294137.68	22845100.2		
沙特阿拉伯	SAU	国际旅游，入境人数	ST.INT.ARVL																																				3325000					6585000	6727000	7511000	7332000	8599000	8037000	8620000	11531000	14757000	10897000	10850000	14179000	16332000	15772000	18260000	17994000	18044000	16109000		
苏丹	SDN	国际旅游，入境人数	ST.INT.ARVL																																				29000	38000	30000	36000	39000	38000	50000	52000	52000	61000	246000	328000	436000	440000	420000	495000	536000	575000	591000	684000	741000	800000	813000		
塞内加尔	SEN	国际旅游，入境人数	ST.INT.ARVL																																				280000	282000	314000	352000	369000	389000	396000	427000	354000	363000	769000	866000	875000	867000	810000	900000	968000	962000	1063000	963000	1006600	1210000	1365000		
新加坡	SGP	国际旅游，入境人数	ST.INT.ARVL																																				6070000	6048000	5894000	5122000	5604000	6062000	5857000	5855000	4703000	6553000	7079000	7588000	7957000	7778000	7488000	9161000	10390000	11098000	11899000	11864000	12051000	12914000	13903000		
所罗门群岛	SLB	国际旅游，入境人数	ST.INT.ARVL																																				11800	10300	13800	15800		5200			6600	5600	9400	11500	13700	16300	18300	20500	22900	23900	24400	20100	21600	23200	25700		
塞拉利昂	SLE	国际旅游，入境人数	ST.INT.ARVL																																				13800	21900	7500	12900	10600	15800	24100	28400	38100	43600	40000	33700	32200	36000	37000	39000	52000	60000	81000	44000	24000	55000			
萨尔瓦多	SLV	国际旅游，入境人数	ST.INT.ARVL																																				235000	283000	387000	542000	658000	795000	735000	798000	720000	951000	1127000	1279000	1339000	1385000	1091000	1150000	1184000	1255000	1283000	1345000	1402000	1434000	1556000		
圣马力诺	SMR	国际旅游，入境人数	ST.INT.ARVL																																				28000	30000	28000	36000	34000	43000	49000	46000	41000	42000	50000	50000	69000	115000	151000	120000	156000	139000	71000	75000	54000	60000	78000		
索马里	SOM	国际旅游，入境人数	ST.INT.ARVL																																																												
塞尔维亚	SRB	国际旅游，入境人数	ST.INT.ARVL																																											312000	339000	392000	453000	469000	696000	646000	645000	683000	764000	810000	922000	1029000	1132000	1281000	1497000		
撒哈拉以南非洲地区（不包括高收入）	SSA	国际旅游，入境人数	ST.INT.ARVL																																				12830136.3	14602931.52	14554310.18	16522609.84	17184292.18	17443970.43	17985016.92	19275274.76	20213933.36	21293974.09	23442630.61	26918775.16	29740993.81	30436159.63	28171920.31	31276319.76	32900875.28	34051811.68	35225108.48	36536409.79	36896677.41	40381678.92	41991097.32		
南苏丹	SSD	国际旅游，入境人数	ST.INT.ARVL																																																												
撒哈拉以南非洲地区	SSF	国际旅游，入境人数	ST.INT.ARVL																																				12957204.98	14740293.69	14690605.97	16656187.3	17314441.55	17579442	18120361.12	19412559.24	20340481.57	21419310.57	23576191.66	27064562.69	29907497.31	30600593.1	28335331.94	31457313.22	33102237.7	34268204.76	35464566.56	36778822.96	37185088.57	40698322.53	42364500.55		
小国	SST	国际旅游，入境人数	ST.INT.ARVL																																				15026901.12	15252260.14	16591607.3	17659615.66	18923933.66	20658673.13	21296298.4	21987836.19	22792049.78	25035447.25	26911384.8	28796850.17	30896866.73	33160216.73	32477574.97	37551286.87	33680059.9	36441417.56	38741673.73	42490599.3	42500224.6	45654407.13	48711132.91		
圣多美和普林西比	STP	国际旅游，入境人数	ST.INT.ARVL																																				6200	6400	4800	5600	5800	7100	7500	9200	10000	10600	15800	12300	11800	14500	15200	8000	12200				25600	29000			
苏里南	SUR	国际旅游，入境人数	ST.INT.ARVL																																				43000	53000	61000	55000	57000	57000	54000	60000	82000	138000	161000	154000	167000	151000	151000	205000	220000	240000	249000	252000	228000	256000	278000		
斯洛伐克共和国	SVK	国际旅游，入境人数	ST.INT.ARVL																																				903000	951000	814000	896000	975000	1053000	1219000	1399000	1387000	1401000	1515000	1612000	1685000	1767000	1298000	1327000	1460000	1528000	1670000	1475000	1721000	2027000	2162000		
斯洛文尼亚	SVN	国际旅游，入境人数	ST.INT.ARVL																																				732000	832000	974000	977000	884000	1090000	1219000	1302000	1373000	1499000	1555000	1617000	1751000	1958000	1824000	1869000	2037000	2156000	2259000	2411000	2707000	3032000	3586000		
瑞典	SWE	国际旅游，入境人数	ST.INT.ARVL																																				2310000	2376000	2388000	2573000	2595000	3828000	4108000	4276000	4268000	4676000	4883000	4729000	5224000	4555000	4899000	5183000	5222000	5146000	5229000	5660000	6482000	6782000	7054000		
斯威士兰	SWZ	国际旅游，入境人数	ST.INT.ARVL																																				300000	315000	269000	284000	289000	281000	283000	256000	461000	459000	837000	873000	869000	756000	908000	868000	879000	888000	968000	939000	873000	947000	921000		
圣马丁(荷属)	SXM	国际旅游，入境人数	ST.INT.ARVL																																				460000	365000	439000	458000	445000	432000	403000	381000	428000	475000	468000	468000	469000	475000	440000	443000	424000	457000	467000	500000	505000	528000	402000		
塞舌尔	SYC	国际旅游，入境人数	ST.INT.ARVL																																				121000	131000	130000	128000	125000	130000	130000	132000	122000	121000	129000	141000	161000	159000	158000	175000	194000	208000	230000	233000	276000	303000	350000		
阿拉伯叙利亚共和国	SYR	国际旅游，入境人数	ST.INT.ARVL																																				815000	830000	891000	1267000	1386000	2100000	2192000	2661000	2598000	3399000	3571000	4231000	4158000	5430000	6092000	8546000	5070000								
特克斯科斯群岛	TCA	国际旅游，入境人数	ST.INT.ARVL																																				79000	88000	93000	111000	121000	152000	166000	155000	164000	173000	176000	248000	265000	352000	351000	281000	354000	291700	290600	357000	386000	454000	416400		
乍得	TCD	国际旅游，入境人数	ST.INT.ARVL																																															46000	77000	61000	70000	71000	77000	86000	97000	119000	120000	98000	87000		
东亚与太平洋地区 (IBRD与IDA)	TEA	国际旅游，入境人数	ST.INT.ARVL																																				43060886.79	47402776.1	48066926.73	48569689.35	54266519.06	62091182.79	67467332.02	73015624.46	64906989.46	83063999.98	89959229.32	97137400.89	108355358.7	109019662.2	107458654.1	118416110.6	126484052.2	133049086.1	139748452.2	142574364.5	151129010.4	159224453.8	170255464.7		
欧洲与中亚地区 (IBRD与IDA)	TEC	国际旅游，入境人数	ST.INT.ARVL																																				53419648.12	61487517.21	70266099.14	66500915.91	63480238.59	73996896.2	77835031.71	83781595.86	87297195.43	98001311.72	104136575.4	107590193.8	124405813.4	131662259.1	122972597.8	127161572.1	140737976.8	159350959.6	170585041.1	162920812.1	166655196.4	160592487.4	178543876.8		
