Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
伊拉克	IRQ	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																			0.78				0.43		0.61			
冰岛	ISL	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							1.12		1.05		1.16		1.64		1.86		1.15		1.71		1.99		1.85		1.69			
以色列	ISR	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				0.73			0.86		1.14		0.9		1.05		1.47		1.37		1.85		2.01		1.88		1.57			
意大利	ITA	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				1.18			1.19		0.97		1.05		1.53		1.56		1.57		1.87		2.28		2.14		1.61			
牙买加	JAM	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.37		0.62		0.52		0.63		0.82		0.74		0.98		1.2		1.14		1.11			
约旦	JOR	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				0.4			0.42		0.45		0.52		0.61		0.86		0.61		1.04		1.44		1.27		1.1			
日本	JPN	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				1.25			1.02		1.06		0.91		1.26		1.09		1.42		1.6		2		1.38		1.06			
哈萨克斯坦	KAZ	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				0.3			0.3		0.36		0.35		0.52		0.7		0.83		0.71		1.01		0.81		0.42			
肯尼亚	KEN	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																0.53	0.4			0.56			0.7		0.71		0.7		0.92		1.12		1.2		1.33		1.37		1.21		0.95			
吉尔吉斯斯坦	KGZ	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.47		0.44		0.39		0.48		0.64		0.8		0.85		0.89		0.94		0.56			
柬埔寨	KHM	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.47		0.61		0.63		0.79		1.01		0.94		1.15		1.35		1.34		0.9			
基里巴斯	KIR	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																												
圣基茨和尼维斯	KNA	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																												
大韩民国	KOR	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																0.54				0.79			0.93		0.92		1.09		1.35		1.65		1.51		1.52		1.8		1.55		1.22			
科威特	KWT	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.17		0.21		0.2		0.24		0.22		0.24		0.23		0.23		0.22		0.35			
拉丁美洲与加勒比海地区（不包括高收入）	LAC	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				0.39			0.485		0.62		0.55		0.705		0.89		0.865		1.04		1.27		1.19		0.945			
老挝	LAO	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.31		0.41		0.36		0.54		0.86		0.92		1.26		1.33		1.4		0.93			
黎巴嫩	LBN	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.35		0.53		0.65		0.71		0.74		0.76		1.13		1.11		0.96		0.74			
利比里亚	LBR	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																													0.75		0.79		0.77		0.98		1.17		0.91		0.8			
利比亚	LBY	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.22		0.25		0.1		0.09		0.12		0.14		0.17		0.12				0.11			
圣卢西亚	LCA	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																							1.3					
拉丁美洲与加勒比海地区	LCN	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.49		0.62		0.545		0.705		0.915		0.89		1.065		1.28		1.2		0.92			
最不发达国家：联合国分类	LDC	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																0.71	0.715						0.57		0.64		0.605		0.8		1.01		1.13		1.18		1.34		1.34		0.97			
低收入国家	LIC	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																0.71	0.69			0.56			0.6		0.66		0.57		0.88		1.04		1.125		1.2		1.375		1.32		0.91			
列支敦士登	LIE	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.85		0.81		0.89		1.29		1.27		1.3		1.66		1.88		1.74					
斯里兰卡	LKA	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																0.75				0.75			0.84		0.66		0.54		0.72		0.88		1.43		1.19		1.29		1.27		0.88			
中低等收入国家	LMC	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.47		0.53		0.47		0.65		0.86		0.915		1.085		1.25		1.14		0.93			
中低收入国家	LMY	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.47		0.55		0.54		0.74		0.89		1.03		1.12		1.29		1.225		0.92			
莱索托	LSO	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.39		0.5				0.73		0.89		0.79		0.97		1.24		1.03		0.7			
後期人口紅利	LTE	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																							0.47		0.54		0.5		0.725		0.92		1.085		1.2		1.38		1.27		0.88			
立陶宛	LTU	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				0.35			0.51		0.66		0.69		1.03		1.08		1.13		1.59		1.83		1.57		1.16			
卢森堡	LUX	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				0.84			0.78		0.75		0.76		1.19		1.29		1.4		1.55		1.64		1.52		1.19			
拉脱维亚	LVA	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																				0.41			0.55		0.67		0.7		0.94		1.2		1.12		1.48		1.8		1.48		1.16			
中国澳门特别行政区	MAC	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																												
圣马丁（法属）	MAF	汽油的市场价格（美元/每升）	EP.PMP.SGAS.CD																																																												
